Country,Company Name,Department,Cost Center
Oman,Integrated Petroleum Services LLC,ADMIN GOVT & SECURIT,C428800004
Oman,Integrated Petroleum Services LLC,BUSINESS DEVELOPMENT,C428800005
Oman,Integrated Petroleum Services LLC,IT                  ,C428800006
Oman,Integrated Petroleum Services LLC,HUMAN RESOURCES     ,C428800007
Oman,Integrated Petroleum Services LLC,INTERNS             ,C428800008
Oman,Integrated Petroleum Services LLC,MANAGEMENT          ,C428800009
Oman,Integrated Petroleum Services LLC,LEGAL               ,C428800010
Oman,Integrated Petroleum Services LLC,OMAN HQ OVERHEAD    ,C429960001
Oman,Integrated Petroleum Services LLC,EGYPT HQ OVERHEAD   ,C429960002
Oman,Integrated Petroleum Services LLC,OMAN HQ OVERHEAD    ,C429960003
Oman,Integrated Petroleum Services LLC,ALGERIA HQ OVERHEAD ,C429960004
Oman,Integrated Petroleum Services LLC,UAE HQ OVERHEAD     ,C429960005
Oman,Integrated Petroleum Services LLC,QATAR HQ OVERHEAD   ,C429960006
Oman,Integrated Petroleum Services LLC,IRAQ HQ OVERHEAD    ,C429960007
Oman,Integrated Petroleum Services LLC,INDIA HQ OVERHEAD   ,C429960008
Oman,Integrated Petroleum Services LLC,LIBYA HQ OVERHEAD   ,C429960009
Oman,Integrated Petroleum Services LLC,INDONESIA HQ OVERH. ,C429960010
Oman,Integrated Petroleum Services LLC,KUWAIT HQ OVERHEAD  ,C429960011
Oman,Integrated Petroleum Services LLC,SSA HQ OVERHEAD     ,C429960012
Oman,Integrated Petroleum Services LLC,YEMEN HQ OVERHEAD   ,C429960013
Oman,Integrated Petroleum Services LLC,JORDAN HQ OVERHEAD  ,C429960014
Oman,Integrated Petroleum Services LLC,KSA HQ OVERHEAD     ,C429960015
Oman,Integrated Petroleum Services LLC,ELIMINATIONS        ,C429999999
Oman,Makamen Petroleum LLC,CEMENTING           ,C431100101
Oman,Makamen Petroleum LLC,CEMENT DHT          ,C431100201
Oman,Makamen Petroleum LLC,OVERHEAD CEMENTING  ,C431109901
Oman,Makamen Petroleum LLC,COILED TUBING       ,C431110101
Oman,Makamen Petroleum LLC,ARTIFICIAL LIFT SERV,C431180101
Oman,Makamen Petroleum LLC,COMPLETIONS         ,C431190101
Oman,Makamen Petroleum LLC,DIRECTIONAL DRILLING,C433410101
Oman,Makamen Petroleum LLC,TUBULAR RUNNING SERV,C433420101
Oman,Makamen Petroleum LLC,DRILLING FLUIDS     ,C433440101
Oman,Makamen Petroleum LLC,MANUFACTURING       ,C433480101
Oman,Makamen Petroleum LLC,RIGS                ,C433490101
Oman,Makamen Petroleum LLC,BOP                 ,C433510101
Oman,Makamen Petroleum LLC,OTHER WELL HEADS    ,C433510201
Oman,Makamen Petroleum LLC,MAINTENAN & WORKSHOP,C437700001
Oman,Makamen Petroleum LLC,QHSE                ,C437700002
Oman,Makamen Petroleum LLC,TRANSPORTATION      ,C437700003
Oman,Makamen Petroleum LLC,FACILITY            ,C437700004
Oman,Makamen Petroleum LLC,TECHNICAL MANAGEMENT,C437700005
Oman,Makamen Petroleum LLC,LAB CTU & CMT       ,C437700006
Oman,Makamen Petroleum LLC,WAREHOUSE           ,C437700007
Oman,Makamen Petroleum LLC,LOGISTICS           ,C437700008
Oman,Makamen Petroleum LLC,SUPPLY CHAIN        ,C438800001
Oman,Makamen Petroleum LLC,FINANCE             ,C438800002
Oman,Makamen Petroleum LLC,OFFICE FACILITY     ,C438800003
Oman,Makamen Petroleum LLC,ADMIN GOVT & SECURIT,C438800004
Oman,Makamen Petroleum LLC,BUSINESS DEVELOPMENT,C438800005
Oman,Makamen Petroleum LLC,IT                  ,C438800006
Oman,Makamen Petroleum LLC,HUMAN RESOURCES     ,C438800007
Oman,Makamen Petroleum LLC,INTERNS             ,C438800008
Oman,Makamen Petroleum LLC,MANAGEMENT          ,C438800009
Oman,Makamen Petroleum LLC,LEGAL               ,C438800010
Oman,Makamen Petroleum LLC,OMAN HQ OVERHEAD    ,C439960001
Oman,Makamen Petroleum LLC,EGYPT HQ OVERHEAD   ,C439960002
Oman,Makamen Petroleum LLC,OMAN HQ OVERHEAD    ,C439960003
Oman,Makamen Petroleum LLC,ALGERIA HQ OVERHEAD ,C439960004
Oman,Makamen Petroleum LLC,UAE HQ OVERHEAD     ,C439960005
Oman,Makamen Petroleum LLC,QATAR HQ OVERHEAD   ,C439960006
Oman,Makamen Petroleum LLC,IRAQ HQ OVERHEAD    ,C439960007
Oman,Makamen Petroleum LLC,INDIA HQ OVERHEAD   ,C439960008
Oman,Makamen Petroleum LLC,LIBYA HQ OVERHEAD   ,C439960009
Oman,Makamen Petroleum LLC,INDONESIA HQ OVERH. ,C439960010
Oman,Makamen Petroleum LLC,KUWAIT HQ OVERHEAD  ,C439960011
Oman,Makamen Petroleum LLC,SSA HQ OVERHEAD     ,C439960012
Oman,Makamen Petroleum LLC,YEMEN HQ OVERHEAD   ,C439960013
Oman,Makamen Petroleum LLC,JORDAN HQ OVERHEAD  ,C439960014
Oman,Makamen Petroleum LLC,KSA HQ OVERHEAD     ,C439960015
Oman,Makamen Petroleum LLC,ELIMINATIONS        ,C439999999
Oman,Sino Gulf Energy Enterprises LLC,DOWN HOLE TOOLS     ,C443430101
Oman,Sino Gulf Energy Enterprises LLC,OVERHEAD DS         ,C443439901
Oman,Sino Gulf Energy Enterprises LLC,MACHINE SHOP        ,C443460101
Oman,Sino Gulf Energy Enterprises LLC,MAINTENAN & WORKSHOP,C447700001
Oman,Sino Gulf Energy Enterprises LLC,QHSE                ,C447700002
Oman,Sino Gulf Energy Enterprises LLC,TRANSPORTATION      ,C447700003
Oman,Sino Gulf Energy Enterprises LLC,FACILITY            ,C447700004
Oman,Sino Gulf Energy Enterprises LLC,TECHNICAL MANAGEMENT,C447700005
Oman,Sino Gulf Energy Enterprises LLC,LAB CTU & CMT       ,C447700006
Oman,Sino Gulf Energy Enterprises LLC,WAREHOUSE           ,C447700007
Oman,Sino Gulf Energy Enterprises LLC,LOGISTICS           ,C447700008
Oman,Sino Gulf Energy Enterprises LLC,SUPPLY CHAIN        ,C448800001
Oman,Sino Gulf Energy Enterprises LLC,FINANCE             ,C448800002
Oman,Sino Gulf Energy Enterprises LLC,OFFICE FACILITY     ,C448800003
Oman,Sino Gulf Energy Enterprises LLC,ADMIN GOVT & SECURIT,C448800004
Oman,Sino Gulf Energy Enterprises LLC,BUSINESS DEVELOPMENT,C448800005
Oman,Sino Gulf Energy Enterprises LLC,IT                  ,C448800006
Oman,Sino Gulf Energy Enterprises LLC,HUMAN RESOURCES     ,C448800007
Oman,Sino Gulf Energy Enterprises LLC,INTERNS             ,C448800008
Oman,Sino Gulf Energy Enterprises LLC,MANAGEMENT          ,C448800009
Oman,Sino Gulf Energy Enterprises LLC,LEGAL               ,C448800010
Oman,Sino Gulf Energy Enterprises LLC,OMAN HQ OVERHEAD    ,C449960001
Oman,Sino Gulf Energy Enterprises LLC,EGYPT HQ OVERHEAD   ,C449960002
Oman,Sino Gulf Energy Enterprises LLC,OMAN HQ OVERHEAD    ,C449960003
Oman,Sino Gulf Energy Enterprises LLC,ALGERIA HQ OVERHEAD ,C449960004
Oman,Sino Gulf Energy Enterprises LLC,UAE HQ OVERHEAD     ,C449960005
Oman,Sino Gulf Energy Enterprises LLC,QATAR HQ OVERHEAD   ,C449960006
Oman,Sino Gulf Energy Enterprises LLC,IRAQ HQ OVERHEAD    ,C449960007
Oman,Sino Gulf Energy Enterprises LLC,INDIA HQ OVERHEAD   ,C449960008
Oman,Sino Gulf Energy Enterprises LLC,LIBYA HQ OVERHEAD   ,C449960009
Oman,Sino Gulf Energy Enterprises LLC,INDONESIA HQ OVERH. ,C449960010
Oman,Sino Gulf Energy Enterprises LLC,KUWAIT HQ OVERHEAD  ,C449960011
Oman,Sino Gulf Energy Enterprises LLC,SSA HQ OVERHEAD     ,C449960012
Oman,Sino Gulf Energy Enterprises LLC,YEMEN HQ OVERHEAD   ,C449960013
Oman,Sino Gulf Energy Enterprises LLC,JORDAN HQ OVERHEAD  ,C449960014
Oman,Sino Gulf Energy Enterprises LLC,KSA HQ OVERHEAD     ,C449960015
Oman,Sino Gulf Energy Enterprises LLC,ELIMINATIONS        ,C449999999
Oman,Sledgehammer Gulf LLC,DOWN HOLE TOOLS     ,C463430101
Oman,Sledgehammer Gulf LLC,MACHINE SHOP        ,C463460101
Oman,Sledgehammer Gulf LLC,MANUFACTURING       ,C463480101
Oman,Sledgehammer Gulf LLC,MAINTENAN & WORKSHOP,C467700001
Oman,Sledgehammer Gulf LLC,QHSE                ,C467700002
Oman,Sledgehammer Gulf LLC,TRANSPORTATION      ,C467700003
Oman,Sledgehammer Gulf LLC,FACILITY            ,C467700004
Oman,Sledgehammer Gulf LLC,TECHNICAL MANAGEMENT,C467700005
Oman,Sledgehammer Gulf LLC,LAB CTU & CMT       ,C467700006
Oman,Sledgehammer Gulf LLC,WAREHOUSE           ,C467700007
Oman,Sledgehammer Gulf LLC,LOGISTICS           ,C467700008
Oman,Sledgehammer Gulf LLC,SUPPLY CHAIN        ,C468800001
Oman,Sledgehammer Gulf LLC,FINANCE             ,C468800002
Oman,Sledgehammer Gulf LLC,OFFICE FACILITY     ,C468800003
Oman,Sledgehammer Gulf LLC,ADMIN GOVT & SECURIT,C468800004
Oman,Sledgehammer Gulf LLC,BUSINESS DEVELOPMENT,C468800005
Oman,Sledgehammer Gulf LLC,IT                  ,C468800006
Oman,Sledgehammer Gulf LLC,HUMAN RESOURCES     ,C468800007
Oman,Sledgehammer Gulf LLC,INTERNS             ,C468800008
Oman,Sledgehammer Gulf LLC,MANAGEMENT          ,C468800009
Oman,Sledgehammer Gulf LLC,LEGAL               ,C468800010
Oman,Sledgehammer Gulf LLC,OMAN HQ OVERHEAD    ,C469960001
Oman,Sledgehammer Gulf LLC,ELIMINATIONS        ,C469999999
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,CEMENTING           ,C501100101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,CEMENT DHT          ,C501100201
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,COILED TUBING       ,C501110101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,SURFACE TESTING     ,C502300101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,WL LOG-CASED HOLE   ,C502310201
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,DIRECTIONAL DRILLING,C503410101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,TUBULAR RUNNING SERV,C503420101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,DOWN HOLE TOOLS     ,C503430101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,DRILLING FLUIDS     ,C503440101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,FISHING SERVICES    ,C503450101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,MACHINE SHOP        ,C503460101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,THROUGH TUBING      ,C503500101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,OTHER WELL HEADS    ,C503510201
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,WATER & PROD ASSURAN,C504600101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,EMISSIONS CONTROL   ,C504610101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,FLARE CAPTURE       ,C504620101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,HEAT AND GEOTHERMAL ,C504630101
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,MAINTENAN & WORKSHOP,C507700001
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,QHSE                ,C507700002
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,TRANSPORTATION      ,C507700003
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,FACILITY            ,C507700004
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,TECHNICAL MANAGEMENT,C507700005
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,LAB CTU & CMT       ,C507700006
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,WAREHOUSE           ,C507700007
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,LOGISTICS           ,C507700008
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,SUPPLY CHAIN        ,C508800001
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,FINANCE             ,C508800002
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,OFFICE FACILITY     ,C508800003
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,ADMIN GOVT & SECURIT,C508800004
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,BUSINESS DEVELOPMENT,C508800005
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,IT                  ,C508800006
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,HUMAN RESOURCES     ,C508800007
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,INTERNS             ,C508800008
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,MANAGEMENT          ,C508800009
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,LEGAL               ,C508800010
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,KUWAIT HQ OVERHEAD  ,C509960001
Kuwait,NPS Bahrain For Oil and Gas Wells Services WLL - K,ELIMINATIONS        ,C509999999
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,CEMENTING           ,C511100101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,COILED TUBING       ,C511110101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,SURFACE TESTING     ,C512300101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,WL LOG - OPEN HOLE  ,C512310101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,WL LOG-CASED HOLE   ,C512310201
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,BITS                ,C513400101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,DIRECTIONAL DRILLING,C513410101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,OVERHEAD DRILLING   ,C513419901
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,TUBULAR RUNNING SERV,C513420101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,DOWN HOLE TOOLS     ,C513430101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,FISHING SERVICES    ,C513450101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,MACHINE SHOP        ,C513460101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,RIGS                ,C513490101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,THROUGH TUBING      ,C513500101
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,OTHER WELL HEADS    ,C513510201
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,MAINTENAN & WORKSHOP,C517700001
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,QHSE                ,C517700002
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,TRANSPORTATION      ,C517700003
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,FACILITY            ,C517700004
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,TECHNICAL MANAGEMENT,C517700005
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,LAB CTU & CMT       ,C517700006
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,WAREHOUSE           ,C517700007
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,LOGISTICS           ,C517700008
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,SUPPLY CHAIN        ,C518800001
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,FINANCE             ,C518800002
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,OFFICE FACILITY     ,C518800003
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,ADMIN GOVT & SECURIT,C518800004
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,BUSINESS DEVELOPMENT,C518800005
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,IT                  ,C518800006
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,HUMAN RESOURCES     ,C518800007
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,INTERNS             ,C518800008
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,MANAGEMENT          ,C518800009
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,LEGAL               ,C518800010
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,KUWAIT HQ OVERHEAD  ,C519960001
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,EGYPT HQ OVERHEAD   ,C519960002
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,OMAN HQ OVERHEAD    ,C519960003
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,ALGERIA HQ OVERHEAD ,C519960004
Kuwait,Sino Gulf Energy Enterprises LLC - Kuwait,UAE HQ OVERHEAD     ,C519960005
